uid,score,acc
3468,-163.7795172,24.62733368
3228,-163.7819438,24.50516768
2200,-163.7823459,16.42394139
1130,-163.7829873,15.58080479
2428,-163.7831826,25.18471591
698,-163.7847991,24.2330792
2361,-163.7863141,22.52134051
3613,-163.7866965,22.64481901
1807,-163.7868108,24.66254629
1991,-163.7883235,22.59246612
2469,-163.7883529,16.47161923
1162,-163.7884905,15.79217238
2502,-163.788609,21.01899508
2194,-163.7896782,16.07151792
4048,-163.7903725,15.67031139
3932,-163.7930735,23.05297988
3869,-163.7931941,24.92428217
2773,-163.7940477,21.48942618
2589,-163.7942423,22.05538041
2549,-163.7952288,23.47426192
1593,-163.7966217,22.96261262
2503,-163.7974169,23.16744146
3728,-163.7976159,15.61326297
2036,-163.7980187,23.20520234
3912,-163.7985314,24.45345701
2263,-163.79868,23.48520401
3369,-163.7987876,23.50490746
1737,-163.8016664,22.6829187
3249,-163.8027983,23.59675345
3557,-163.8029583,23.13734621
3654,-163.8036245,24.19093613
2653,-163.804249,21.74695777
1734,-163.8044848,20.84275975
2268,-163.804641,23.31213572
3671,-163.8049623,22.31219932
638,-163.8061354,24.04923213
2378,-163.8068293,15.8778733
2138,-163.8084868,16.83575873
3229,-163.8095444,22.56712467
3603,-163.8096439,23.25696188
2199,-163.8097744,21.41581629
2425,-163.8097908,21.88242866
3933,-163.8102601,23.14118032
2898,-163.8111569,21.70173523
1196,-163.8113931,22.38293952
2289,-163.8119433,23.78793252
3288,-163.8129507,21.98310826
1661,-163.8154945,21.86629594
3849,-163.8158165,23.91397966
3633,-163.8158907,22.88557206
1151,-163.8159084,23.3621124
3685,-163.8160677,24.71389252
2269,-163.8178751,23.41056687
1208,-163.8181657,22.55965861
1735,-163.8194759,22.92792853
1894,-163.8202036,21.89746595
1150,-163.820345,23.76917384
1197,-163.8208179,23.71677794
811,-163.8213592,24.10758676
3957,-163.8216955,23.39721307
3289,-163.8217036,24.27517592
4033,-163.8236768,24.8179392
2648,-163.8244998,16.36663182
2016,-163.8255221,8.993965675
3729,-163.8261401,23.12288727
1277,-163.8269286,24.54144913
2505,-163.8274018,22.76320549
4036,-163.8284942,22.28644677
3913,-163.8289013,24.80040537
3956,-163.8298287,22.91665675
2111,-163.8302093,23.5551369
2440,-163.8322327,8.021305195
3297,-163.8335143,24.91037973
2916,-163.8335287,9.203278564
1895,-163.8338617,22.72738655
2095,-163.8340663,21.39102926
3989,-163.8346007,23.36756878
955,-163.8347165,23.40733774
1952,-163.8366889,9.0651158
2182,-163.8373042,8.605511754
762,-163.8377324,22.96103163
1213,-163.8379198,23.03350106
2213,-163.8392934,8.891553703
946,-163.839427,23.83872615
2892,-163.8406283,21.53244095
1166,-163.8436713,22.01061154
546,-163.8441436,8.851182988
2224,-163.8453056,23.40572309
2441,-163.8458135,16.83575873
999,-163.8460024,24.32879585
2582,-163.8460196,15.86142189
3177,-163.846623,24.28597763
3191,-163.8467971,23.37128926
3029,-163.849879,22.61019279
1638,-163.849997,16.31339326
2913,-163.8502781,22.70917182
2853,-163.8504877,22.6028883
938,-163.8509381,23.31976706
2444,-163.8516783,21.3373652
2152,-163.8521693,8.851182988
3697,-163.852827,23.83041398
1634,-163.8534337,15.70255812
1765,-163.8541539,21.30641342
2358,-163.8543473,22.31727761
822,-163.8559203,23.91397966
1913,-163.856011,23.4361585
3717,-163.8566645,24.28597763
959,-163.8571327,24.34665908
2345,-163.857255,16.38511481
1022,-163.8574456,24.23915341
1018,-163.8592891,22.78736826
2928,-163.8597477,23.78923776
2613,-163.8615615,22.79078784
890,-163.8623243,24.34737022
3893,-163.8623568,22.62089541
2868,-163.8630356,24.16380852
674,-163.8638389,8.555770724
2110,-163.8639306,23.34305301
3175,-163.8639815,23.94785005
3700,-163.8641733,23.89508909
2753,-163.8644524,21.65992938
3848,-163.8651774,24.45345701
1672,-163.8654424,15.85234936
3632,-163.8659096,23.78923776
2562,-163.8660427,8.863498143
2573,-163.867736,21.65992938
2883,-163.8681452,23.30033034
547,-163.8685704,21.65992938
3253,-163.868893,24.00665418
3696,-163.872344,23.78923776
2677,-163.8731672,22.16798302
3009,-163.8732722,24.25032302
3128,-163.8738009,23.91397966
2163,-163.8743169,24.25032302
3937,-163.8749002,23.27984928
3317,-163.8755242,24.78893537
2091,-163.8765143,9.071033087
867,-163.8770357,24.504186
631,-163.8781377,24.25032302
2708,-163.878418,15.91829402
806,-163.8784637,24.35145785
3117,-163.8785226,24.504186
1987,-163.8790891,24.07033036
2445,-163.8808923,22.47322096
2869,-163.8822903,24.01465888
1011,-163.8830062,23.91442292
1007,-163.8830792,24.43676785
2162,-163.8838183,23.37910562
827,-163.8844801,25.49532257
3873,-163.8846959,22.38010861
2156,-163.88538,21.65992938
814,-163.8861312,23.96160383
2652,-163.8866577,22.51900406
807,-163.8870967,24.504186
895,-163.8878051,24.19989605
2864,-163.8879457,23.78923776
3892,-163.8892264,22.91665675
2585,-163.8898026,16.88810782
2567,-163.8926632,21.01775212
2637,-163.8940914,21.95047877
3597,-163.8943008,24.504186
759,-163.8943342,24.10498597
1701,-163.894502,16.43719751
1676,-163.8945945,22.00391895
2172,-163.8946624,24.25032302
3176,-163.8957774,24.35145785
2105,-163.8973664,23.37910562
2932,-163.8993615,24.16380852
3591,-163.8994169,24.53129446
958,-163.899591,24.11389128
627,-163.8998297,24.25032302
3532,-163.9003842,23.64909647
3119,-163.9003915,24.47588755
998,-163.9012964,22.91030806
803,-163.9015872,24.504186
3877,-163.9018258,22.9537487
3681,-163.9024292,22.95933847
830,-163.9025009,24.06118848
2090,-163.9031929,8.50897415
2865,-163.9040763,23.85123614
879,-163.9047079,24.03751624
3112,-163.9063258,24.35145785
3301,-163.9065329,25.11536848
611,-163.9072291,21.65992938
2929,-163.9073078,23.11913127
3013,-163.9079291,24.98698873
743,-163.9079501,20.74495185
2949,-163.9091059,22.61875545
866,-163.910648,24.35145785
2819,-163.9123965,23.70526999
3233,-163.9127123,23.73627805
2262,-163.9127437,22.07738866
1006,-163.9135532,23.69284326
2146,-163.9137153,8.851182988
934,-163.9139291,23.01262226
3847,-163.9142767,24.30793243
2828,-163.9145686,21.53244095
2660,-163.9148042,9.066860766
3650,-163.9157175,23.25519033
2612,-163.9164482,22.90751625
2166,-163.9200939,23.7705724
694,-163.9202098,23.86694875
567,-163.920324,24.25032302
683,-163.9203502,22.26595849
3170,-163.9209794,24.35145785
695,-163.921007,24.30725713
3209,-163.9211255,24.2089332
3271,-163.921521,24.95105778
2933,-163.921603,24.46940542
3716,-163.9226802,22.28062056
626,-163.9235203,23.37910562
3910,-163.9237661,24.9058156
2945,-163.9241079,23.37910562
2533,-163.9243641,21.64997634
3941,-163.9245027,23.43300128
3973,-163.9248547,23.44957496
942,-163.9249515,24.56617535
3620,-163.9253494,24.10190822
3286,-163.9258623,23.94603033
886,-163.9269159,23.91397966
3617,-163.9271213,9.407823884
2964,-163.9274624,16.14497238
2198,-163.9276093,16.18905349
3134,-163.9279434,25.41409474
3132,-163.9282565,24.8179392
2593,-163.9283328,8.744244247
3135,-163.9286122,24.19735729
3842,-163.9288679,24.37304582
2572,-163.9292241,21.10565491
3651,-163.9294214,23.32609706
687,-163.9300628,21.48732013
2126,-163.9304546,20.9053225
2107,-163.9314336,23.53002226
2917,-163.9315946,22.41949529
747,-163.9320272,21.44259942
2676,-163.9326474,22.90751625
875,-163.9328634,24.10758676
3212,-163.9329786,24.25153753
2225,-163.9330611,24.9066988
3911,-163.9331715,24.41972562
623,-163.9351057,22.37586328
554,-163.9357286,9.048560756
3660,-163.9362564,24.03453815
3969,-163.9382508,23.91397966
3656,-163.9392768,24.26493537
2094,-163.9394791,20.92957101
566,-163.9397028,23.37910562
754,-163.9400892,23.14589694
2168,-163.940871,23.37910562
2108,-163.9411245,24.25032302
2151,-163.941316,21.95047877
1010,-163.9416299,24.27190053
2212,-163.9423623,9.180927659
751,-163.9431392,21.62588223
2672,-163.9437118,23.24987561
2656,-163.9448903,9.064755658
3713,-163.9452793,24.35145785
563,-163.945552,24.25032302
2127,-163.9458464,21.80350626
742,-163.9470146,8.943856149
2757,-163.9471686,21.68210555
3174,-163.9472454,24.56119332
3316,-163.9481742,22.70586831
3150,-163.948596,25.40272207
2887,-163.9537026,24.90785784
3113,-163.9543007,24.35145785
3313,-163.9546622,24.53229007
2184,-163.9554289,8.345734001
819,-163.9557732,24.8179392
1255,-163.9558214,22.38081173
2292,-163.9562324,22.63988796
3637,-163.9568643,24.12747162
763,-163.9578079,24.58479082
3953,-163.9579506,22.81678547
3187,-163.958856,24.8179392
622,-163.9592566,8.848034196
947,-163.9600009,23.69883848
1231,-163.9601591,22.92150991
3587,-163.9603938,21.75318332
3181,-163.9608985,24.94376893
618,-163.9613136,9.048560756
3657,-163.9615535,24.56119332
2183,-163.9617671,20.54689531
679,-163.961973,21.23267389
943,-163.9623038,24.52062544
3236,-163.9637172,23.8125485
3852,-163.9639191,24.14370482
575,-163.9644053,24.39790052
818,-163.9645829,23.91397966
3846,-163.9683271,24.27403655
675,-163.9683819,21.23267389
3592,-163.9693084,24.26493537
3777,-163.9699206,24.504186
3130,-163.970545,22.95071057
619,-163.9706834,21.3623236
2829,-163.9707446,24.25032302
635,-163.9713671,22.87817439
2147,-163.9714404,21.65992938
3907,-163.971716,23.9605993
891,-163.9719905,25.49532257
3684,-163.9735745,24.10190822
3906,-163.9743455,25.1345367
2849,-163.9745011,22.91449148
630,-163.9748419,23.37910562
3237,-163.9749929,24.56219094
2661,-163.975288,9.765380536
2201,-163.9771263,16.50888579
2886,-163.9779363,22.84195422
2157,-163.9784019,21.68210555
2273,-163.9790068,20.8455654
2592,-163.9803385,9.064755658
2123,-163.9808143,20.4018022
2568,-163.98241,8.638451009
3146,-163.9831561,24.2089332
571,-163.9835044,22.87817439
2179,-163.985486,20.84166455
802,-163.9866501,24.35145785
2093,-163.9869135,21.65992938
3843,-163.9875198,23.46605267
3661,-163.9877266,23.94785005
2626,-163.9877651,8.908850625
2173,-163.9885251,24.98698873
2893,-163.9885751,23.5157006
555,-163.9886943,21.3623236
3936,-163.9888873,9.139854593
2608,-163.9908618,23.24987561
878,-163.991659,23.96160383
2597,-163.9935253,9.021920285
3593,-163.9936806,24.35145785
3180,-163.9938343,24.504186
2109,-163.9942794,24.25032302
702,-163.9947875,22.32308416
3190,-163.9951724,24.80040537
3252,-163.9956893,23.12655022
2150,-163.9961427,9.248585557
2169,-163.9963299,22.61875545
2178,-163.9975525,8.028281257
2824,-164.0006749,8.407251979
2252,-164.0007229,21.34245018
2293,-164.0009464,24.03274005
2882,-164.0020431,23.12518782
2189,-164.0025594,20.4018022
3300,-164.0030611,22.80677321
562,-164.0043473,23.37910562
3277,-164.0044544,23.44583822
3636,-164.0046579,23.89508909
615,-164.0049994,21.65992938
2229,-164.0053532,22.39076567
2167,-164.0054446,23.5157006
3192,-164.0100464,23.91397966
2818,-164.010355,24.01150056
3621,-164.0105056,23.73816952
3248,-164.0116535,23.52897587
1014,-164.0118829,24.27190053
3876,-164.0131001,23.50113291
935,-164.0131432,23.55365773
3780,-164.0134719,23.47225397
887,-164.0145485,24.8179392
2089,-164.014621,8.851182988
3197,-164.0150207,24.43574893
703,-164.0154804,23.05411858
3616,-164.0162917,9.561136775
3118,-164.0163956,23.99371951
558,-164.0176431,8.848034196
3916,-164.017938,24.14370482
3193,-164.0184325,23.44957496
767,-164.0185119,23.50488866
2609,-164.0186989,22.60895328
2823,-164.019076,24.40302768
2208,-164.0199442,9.292644106
3312,-164.0222865,23.34402306
3202,-164.0225913,22.67945142
3133,-164.0236759,24.8179392
951,-164.0238473,23.69883848
682,-164.0248195,8.92057836
3114,-164.0272921,23.54930859
3171,-164.0275732,24.504186
2825,-164.0286544,23.37910562
3586,-164.0294761,8.431147195
1003,-164.0313785,23.8512012
882,-164.0317593,23.91397966
559,-164.033024,22.37586328
2693,-164.0348271,9.445610091
3917,-164.0348394,23.37128926
3116,-164.0350423,24.504186
2088,-164.0352181,8.851182988
3213,-164.0353624,24.45963133
2912,-164.0362629,9.561136775
2153,-164.0372185,9.445610091
746,-164.0372367,8.905517771
2630,-164.0373243,8.743162251
2092,-164.0384108,21.65992938
3196,-164.0391458,24.8179392
3129,-164.0391646,23.91397966
954,-164.0396906,23.5872009
755,-164.0397029,24.10498597
3940,-164.0397216,23.50113291
3272,-164.0405925,24.99577362
3888,-164.0411144,22.99393975
883,-164.041589,24.8179392
3270,-164.0417057,24.68187969
551,-164.0425356,21.65992938
678,-164.0425871,8.555770724
2277,-164.0427481,22.32844418
2848,-164.0438584,9.561136775
2756,-164.0442525,9.432388562
3872,-164.0449196,9.139854593
3972,-164.0453738,23.20572484
3115,-164.0456236,24.23057918
2657,-164.0461616,8.607250138
2228,-164.0472915,22.53032599
3206,-164.0494916,24.55255921
2692,-164.0497312,8.985764087
2888,-164.0502362,8.407251979
2596,-164.05077,9.066860766
574,-164.0513278,24.04923213
2249,-164.0514287,20.9053225
874,-164.0519957,23.84638559
3131,-164.0535862,23.66311087
2636,-164.0536051,21.10565491
1015,-164.0544755,23.91442292
699,-164.0554498,23.86917301
831,-164.0565614,24.19989605
2188,-164.0566064,21.74703423
950,-164.0572908,23.83872615
3203,-164.0584872,23.58187108
994,-164.0593001,22.91030806
870,-164.0594588,24.35145785
810,-164.0606323,23.84638559
639,-164.0632118,24.39790052
2247,-164.0640407,21.01804723
2106,-164.069306,22.91899017
610,-164.0694846,8.851182988
2246,-164.0705421,20.1779807
570,-164.0711463,22.40923943
3276,-164.0745938,24.23295299
3232,-164.0753655,9.422789934
2288,-164.0771813,24.8185971
2142,-164.0785395,22.76320549
4037,-164.0794259,24.43574893
2689,-164.0804037,8.851182988
815,-164.0859695,24.03751624
550,-164.0866391,8.851182988
3186,-164.0872501,23.91397966
2948,-164.0902611,9.418806358
3147,-164.0903792,24.45963133
3596,-164.0908742,24.03453815
823,-164.0934376,24.8179392
3655,-164.094067,24.5765511
930,-164.0943082,23.01262226
766,-164.0944188,22.4518439
894,-164.0946872,24.06118848
2563,-164.0952061,21.18424938
871,-164.0963115,24.504186
2632,-164.0970267,8.638451009
2631,-164.0975288,21.16321248
931,-164.0989063,23.55365773
686,-164.1007592,8.584679044
758,-164.1011575,23.14589694
1019,-164.1020611,24.606096
2248,-164.1063741,8.560906068
2276,-164.1107738,9.270406832
3267,-164.1145734,22.49294607
750,-164.1152772,9.149871121
634,-164.1162752,22.40923943
2633,-164.1165379,9.248585557
3701,-164.121533,22.85684825
738,-164.1239203,8.943856149
3853,-164.126083,24.8179392
3207,-164.1263373,24.28250512
2852,-164.1275168,9.203278564
691,-164.1287363,24.30725713
3296,-164.1299056,9.406268594
2185,-164.1316921,8.508623647
690,-164.1336522,23.86694875
3680,-164.1364913,9.561136775
3781,-164.1367822,24.94376893
3590,-164.1385425,23.04002923
2566,-164.13983,8.8121759
739,-164.1405898,20.74495185
2569,-164.1421002,8.851182988
3151,-164.1454417,23.44583822
2243,-164.1482134,20.56365823
939,-164.1496984,23.14592148
2272,-164.1560289,9.488299536
3208,-164.1654928,23.87846103
2627,-164.1671449,21.5726568
614,-164.173161,8.851182988
1023,-164.177831,24.24734747
3012,-164.180149,9.290282609
2242,-164.1930453,19.86396676
2122,-164.1949547,8.508623647
2253,-164.2247044,21.80350626
2209,-164.2578982,9.036283161
3273,-164.3631045,25.40272207
3266,-164.3674504,22.39436372
1491,-164.723171,22.90275473
1307,-164.766885,21.03752887
1436,-164.7964258,21.97689192
1500,-164.8033213,22.8537035
1496,-164.8074526,16.69151384
1433,-164.8434046,16.1812354
1437,-164.8450466,22.46359696
1495,-164.8460203,20.63868567
1374,-164.8489514,21.32911031
1490,-164.8680778,20.7099272
1370,-164.8763976,16.24212294
1311,-164.8884744,20.84173328
1432,-164.9066498,16.13739648
1426,-164.9224108,16.99266938
1427,-164.9243959,22.22872603
1306,-164.9280233,16.78408746
1375,-164.9561071,21.8694885
1430,-164.9866597,15.95342655
1310,-164.992055,20.50761189
1497,-165.0099869,20.89643185
1431,-165.0172053,21.85932476
1400,-165.0246454,23.1416025
1623,-165.0261872,20.20634261
1501,-165.0306812,19.80086902
1314,-165.0310173,15.91631196
3351,-165.0333596,22.45567956
1371,-165.041987,21.26765116
1331,-165.0471291,24.49903005
1494,-165.0475997,20.74345515
1399,-165.0566629,22.32247198
1398,-165.0609675,22.00161398
3352,-165.0774577,22.93884678
1940,-165.079241,15.25172197
1330,-165.0951586,23.130711
2396,-165.1047061,22.93290981
3346,-165.1048659,16.21812876
1416,-165.1072661,15.6549389
1170,-165.1108786,17.20589713
1404,-165.1124823,22.37640195
1474,-165.1150559,23.10887508
1555,-165.1160706,23.18597407
1114,-165.1210697,15.95391705
3417,-165.1213222,21.5911826
1628,-165.1301959,22.69220393
1379,-165.1337206,22.64106333
3420,-165.134997,23.36668379
1394,-165.1396018,24.26408874
1336,-165.1416792,23.1416025
3476,-165.1430902,22.66988396
3350,-165.1431791,21.78453912
1234,-165.1434027,21.59624275
3421,-165.1436911,22.27976589
1340,-165.1458977,22.37640195
1354,-165.1494544,15.76939986
1810,-165.1524431,23.09686396
1937,-165.1536643,21.93033545
2512,-165.1537238,15.90966487
2001,-165.1576203,21.89434799
1337,-165.1591838,22.36079815
3353,-165.1623396,21.9581556
2387,-165.1627321,21.18505728
1680,-165.1691379,15.62953553
1395,-165.1695369,23.7805096
1320,-165.1775686,15.93113655
3414,-165.1785889,22.18647764
1324,-165.1802195,21.67204687
2329,-165.1823944,16.45387773
1441,-165.1829118,16.48452375
1341,-165.1849219,21.3937991
1171,-165.1966557,22.73724996
1618,-165.1968153,16.53880972
1744,-165.1973961,15.90966487
1629,-165.197916,21.0160778
1388,-165.1981379,21.67204687
2327,-165.199121,20.83647141
1685,-165.2038281,16.72858698
1384,-165.2043167,15.93113655
1815,-165.204963,22.00071112
2332,-165.2062623,22.93290981
1359,-165.2102755,23.092449
1619,-165.2111903,22.08177848
2513,-165.2126681,21.46448722
3536,-165.2134574,15.50924132
1875,-165.213784,23.01858721
1378,-165.2223149,15.68720781
1181,-165.2235745,20.99989159
1318,-165.2237178,16.26803064
1681,-165.2288186,16.44858971
1814,-165.2293518,21.93356177
1291,-165.2326982,22.59167829
2328,-165.2329964,17.30570171
2517,-165.2430966,19.86742141
1334,-165.2456164,21.62655604
1821,-165.2517703,21.63145902
3410,-165.2529302,22.8073666
1622,-165.2530023,16.56886466
1294,-165.2537992,22.95265606
3477,-165.2557451,22.48574028
1335,-165.256511,22.25417336
1382,-165.2567062,16.74781387
1625,-165.2571328,16.47905234
3541,-165.2582838,23.92507369
3540,-165.2591494,21.74442157
3537,-165.2592512,21.83430544
1560,-165.2606781,16.26145282
1119,-165.2610215,20.95631055
1414,-165.2628908,16.54870315
1457,-165.263103,21.79087807
1941,-165.263419,21.19417239
1559,-165.2642577,20.94642606
1684,-165.267196,15.81838014
2323,-165.2700788,21.51390951
1748,-165.2700838,15.78073602
3347,-165.2710089,21.64964449
1355,-165.2735311,22.77079394
1564,-165.2745532,22.69220393
1239,-165.2753471,21.10598073
1561,-165.2784949,16.28235608
1817,-165.2804898,22.32507338
1749,-165.2837566,20.94403452
2516,-165.2853315,16.71016839
1525,-165.2864347,21.1167136
1245,-165.2873427,21.8913458
1624,-165.2896683,16.26145282
1358,-165.291223,23.35650674
1383,-165.2940494,22.03405801
1884,-165.2941731,20.82095522
2004,-165.2945535,15.98408708
3416,-165.2950901,22.93884678
1417,-165.2956197,15.95391705
1881,-165.2956766,21.75215547
2449,-165.2968957,16.55261655
1485,-165.2984399,20.95631055
1321,-165.299142,16.76523968
3357,-165.3057935,22.18769621
1478,-165.3058137,21.05302304
1456,-165.3071721,24.03606573
2000,-165.3076091,15.50924132
1484,-165.3091563,22.97349516
1420,-165.3117431,22.25576018
1874,-165.3143311,22.40329592
1475,-165.315733,23.46014123
1315,-165.3161153,23.46094678
1411,-165.3169224,23.10717342
1415,-165.3176892,21.84272772
1879,-165.3209019,21.90598598
1445,-165.3210198,16.47631455
1880,-165.3212056,16.6955691
2386,-165.3214414,16.34166783
2392,-165.3216981,17.30570171
1885,-165.3218326,21.25868561
3472,-165.3230223,16.15808386
1811,-165.3250796,23.80479022
1505,-165.3268296,22.49281094
1389,-165.3270335,21.28344361
1816,-165.3290895,16.6955691
1405,-165.3302022,20.95110583
2322,-165.3313177,16.51383105
3604,-165.3359258,22.82355188
1118,-165.3376848,21.22229043
3411,-165.3390608,22.73358355
1240,-165.339921,16.71641965
1175,-165.3411871,21.04776734
2397,-165.3424894,20.66101731
3415,-165.3428187,22.53242401
1235,-165.3437059,23.00635313
1878,-165.3464472,21.59276663
1410,-165.349301,15.37300233
1421,-165.3502276,22.32232944
2391,-165.3511229,22.33569697
1295,-165.3560401,22.32769372
2005,-165.3599233,21.12865087
1745,-165.3604106,21.41976047
1554,-165.3634339,16.03995116
1936,-165.3644764,16.15808386
2452,-165.3659799,16.30936501
1565,-165.3664634,21.10504352
1558,-165.3670695,16.83937546
1180,-165.3694901,20.81297619
1509,-165.3702323,21.12931962
1521,-165.3721481,22.30297029
1520,-165.3738311,23.05391295
1444,-165.3738818,16.73608824
1481,-165.3740653,21.22229043
1585,-165.378578,23.24082391
2448,-165.3792068,15.62953553
1401,-165.3798061,22.14119426
1504,-165.3821134,9.361201542
1820,-165.3822241,20.82095522
3473,-165.382839,22.42882624
1238,-165.3893581,20.95502203
1440,-165.3908079,8.975653837
2333,-165.3921485,19.68567407
1244,-165.394266,22.28785021
3444,-165.3963195,23.65570249
1319,-165.4014425,21.32406151
1480,-165.4022386,15.96036904
1290,-165.4052076,16.23406133
2644,-165.4055614,16.25707056
1174,-165.407033,16.50776995
1069,-165.4127878,22.84708733
3356,-165.4129055,23.36668379
2390,-165.4160457,16.71248279
1177,-165.4174655,16.65696781
442,-165.4203476,23.20204669
2580,-165.4232488,16.25707056
1176,-165.424328,15.91327108
1840,-165.4269351,23.37542729
1460,-165.4307884,22.79030271
1325,-165.432231,21.25045642
303,-165.4327645,22.94408404
1148,-165.4361064,23.61856608
1385,-165.4364511,16.70119137
1205,-165.4369058,23.08652327
1083,-165.4428727,23.99681712
1201,-165.4436242,24.9515517
1801,-165.4476591,23.71232572
1461,-165.4525952,21.11978347
1538,-165.4537642,8.208097849
3330,-165.4560552,16.15523544
2306,-165.4612034,15.14986084
431,-165.4624244,23.84939434
2077,-165.4630209,23.57028799
503,-165.4637266,23.3437165
1115,-165.4672053,22.32232944
2453,-165.4694203,16.46308593
1479,-165.4713132,21.50898453
3441,-165.4716487,21.58619328
1908,-165.4721296,21.88219295
314,-165.4727513,24.50630759
1888,-165.4758176,9.124622786
1841,-165.4784086,23.22189533
1845,-165.4792138,21.78996926
2352,-165.4879074,23.70233376
1588,-165.4890385,22.1112602
1241,-165.4902237,22.87883655
319,-165.4934143,22.95834547
510,-165.4958336,23.60571499
3429,-165.4958583,21.20900413
3100,-165.4965647,23.20594289
1524,-165.4976663,22.24903331
3668,-165.5002724,22.82355188
375,-165.505886,23.61856608
1508,-165.5067478,16.18622241
1649,-165.5070387,22.51979484
1584,-165.507521,23.70233376
1905,-165.5110597,21.53354146
306,-165.5113411,23.71232572
2417,-165.5114192,21.77189883
1589,-165.5116394,22.76386498
2141,-165.5131312,21.81698294
1265,-165.5145157,23.4359137
1892,-165.5153913,16.33477013
2416,-165.5154155,23.70233376
446,-165.5176823,23.78643346
3380,-165.5178856,23.65570249
2421,-165.5186727,22.61297
422,-165.519566,15.59681874
2074,-165.5205025,16.38058061
291,-165.5226955,22.84708733
1539,-165.5243488,22.3287013
1548,-165.5247381,23.16800308
438,-165.5264515,23.1957561
3920,-165.5273153,16.10361883
302,-165.5282125,15.27014183
2370,-165.5324813,14.8846258
1729,-165.5352488,22.84708733
914,-165.5364937,23.4114738
2326,-165.5378065,16.15930406
791,-165.5382613,23.20594289
3424,-165.5389107,9.124622786
3281,-165.5396582,23.02636266
379,-165.5403097,23.83539184
794,-165.5403215,23.10201029
1648,-165.5404236,23.70233376
3364,-165.5404921,22.22516698
1071,-165.5407771,25.00944408
1825,-165.5440053,22.9219908
798,-165.5452772,22.4679701
3860,-165.5473799,21.56190326
430,-165.5481016,16.34347156
1921,-165.5484974,23.71232572
979,-165.5502528,22.85237222
1149,-165.5503804,22.93277816
3165,-165.552244,23.41147292
535,-165.5524812,23.57028799
730,-165.552728,16.48948306
1064,-165.5544516,16.075078
3285,-165.5547089,24.00013702
2356,-165.5564078,22.75380241
2375,-165.5572147,22.57389839
3099,-165.5583479,22.72170763
1862,-165.561425,21.66772241
370,-165.5629285,23.71232572
498,-165.5630506,23.2597078
1858,-165.5630716,24.0417782
2376,-165.5633357,8.642263306
3605,-165.5641592,21.78513159
374,-165.565332,23.71232572
298,-165.5677815,15.10318842
2371,-165.5688014,23.04905622
367,-165.5691598,22.94408404
2341,-165.5694715,16.82298911
1128,-165.5696545,16.075078
978,-165.570016,22.41413323
2641,-165.5700213,15.99192835
2832,-165.5706155,15.5498545
923,-165.5711213,22.71319512
3460,-165.5718094,22.33935492
1138,-165.5722045,23.71232572
2353,-165.5769291,21.09831606
3861,-165.5770169,21.90536552
1824,-165.5783433,9.124622786
787,-165.5804842,23.20594289
2433,-165.581309,16.7422597
598,-165.5815481,16.7422597
667,-165.5824881,22.91402151
1608,-165.5845709,16.40367865
3394,-165.5853993,23.78340747
790,-165.5861564,23.04511144
1142,-165.586797,22.58229365
3401,-165.587223,22.81189233
1084,-165.5881041,23.61856608
482,-165.5883294,15.7526879
3377,-165.5886721,21.94054128
447,-165.5897287,22.63682611
427,-165.5904145,23.33771524
502,-165.5906557,23.2597078
307,-165.5911527,23.61856608
1893,-165.5943103,21.89824736
1889,-165.59523,21.2303904
507,-165.5952626,23.11684246
851,-165.5953109,23.20594289
1602,-165.5958989,15.34891533
2072,-165.5966176,16.7422597
294,-165.5969902,16.075078
2307,-165.5970278,22.95241019
542,-165.5972586,16.4134137
299,-165.5975323,24.57154437
3856,-165.59829,16.10361883
1794,-165.5989974,24.31837692
3461,-165.5994687,22.84737425
3921,-165.5997736,21.83428447
1828,-165.6009325,16.33477013
1065,-165.6027405,16.075078
483,-165.6030695,22.7713732
991,-165.6031975,23.94681731
3221,-165.6033699,24.46165141
1268,-165.6033733,21.66954144
1829,-165.6035232,22.03850836
1155,-165.6046693,22.4333274
2501,-165.6047503,21.81698294
659,-165.6070606,22.53323939
850,-165.6075313,23.04511144
722,-165.6086391,16.42197085
543,-165.609848,22.72562228
1612,-165.6100239,23.16800308
1544,-165.6103635,16.40367865
3217,-165.6106712,22.99167524
423,-165.6108657,21.56884816
1087,-165.6109024,24.46418683
1080,-165.6109622,23.71232572
2076,-165.6117579,23.57028799
1653,-165.6128994,21.60606834
1613,-165.6129638,22.60601298
863,-165.6129719,23.51952443
295,-165.6138071,22.84708733
2311,-165.6143963,22.07660311
534,-165.6144679,16.7422597
1669,-165.6147467,16.69041849
3164,-165.6153584,23.20594289
3665,-165.6156146,21.48709399
1161,-165.6162698,14.90572027
1652,-165.6174643,22.1112602
2900,-165.6179956,16.30976763
3336,-165.6183682,24.05644062
435,-165.6184375,23.889228
3398,-165.6189566,23.51213331
1859,-165.6191477,24.11567654
3924,-165.6193768,21.56190326
3664,-165.6193957,15.5498545
1844,-165.6207268,21.88219295
1568,-165.6210559,9.158879844
3360,-165.6239589,9.124622786
858,-165.6251031,23.10201029
419,-165.6252787,21.56884816
358,-165.6252858,16.075078
2357,-165.6260075,22.77843239
3365,-165.6265047,21.46132874
3154,-165.627121,23.04511144
1549,-165.6272185,22.84708733
3857,-165.6273596,22.46441706
2313,-165.6275368,16.7422597
1189,-165.6288646,16.37746357
3600,-165.629016,15.5498545
1573,-165.6307056,16.53104002
